date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:43:21	190795/190795	---M--	200	added ('OK')	image/jpeg	etag:%22780001d7-2e94b-4eda1e353a115%22	http://astera-led.com/images/about_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/about_banner.jpg	(from http://astera-led.com/style.css)
20:43:21	475/475	---M--	200	added ('OK')	image/png	etag:%227871670d-1db-4e53ff84054af%22	http://astera-led.com/images/icon_location.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_location.png	(from http://astera-led.com/style.css)
20:43:22	1332/1332	---M--	200	added ('OK')	image/png	etag:%227871670f-534-4e53ff857f427%22	http://astera-led.com/images/icon_phone.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_phone.png	(from http://astera-led.com/style.css)
20:43:23	88054/88054	---M--	200	added ('OK')	image/jpeg	etag:%22783b76ef-157f6-4e53ff38d565e%22	http://astera-led.com/images/crew_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/crew_banner.jpg	(from http://astera-led.com/style.css)
20:43:24	4315/4315	---M--	200	added ('OK')	image/png	etag:%2278f881d7-10db-4e53ff950c137%22	http://astera-led.com/images/map_location_coords.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/map_location_coords.png	(from http://astera-led.com/style.css)
20:43:25	1467/1467	---M--	200	added ('OK')	image/png	etag:%2278493f20-5bb-4f09e5cd5bddc%22	http://astera-led.com/images/lang_sel2.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/lang_sel2.png	(from http://astera-led.com/style.css)
20:43:27	12094/12094	---M--	200	added ('OK')	image/jpeg	etag:%2278f8a846-2f3e-4e53ffb9ed57d%22	http://astera-led.com/images/support_strip.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/support_strip.jpg	(from http://astera-led.com/style.css)
20:43:28	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202014%2015:15:17%20GMT	http://astera-led.com/images_new/support.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images_new/support.46.delayed	(from http://astera-led.com/style.css)
20:43:28	1463/1463	---M--	200	added ('OK')	image/png	etag:%22e850e4ae-5b7-4e9f0d7fa4033%22	http://astera-led.com/images_new/Support.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images_new/Support.png	(from http://astera-led.com/style.css)
20:43:29	1152/1152	---M--	200	added ('OK')	image/png	etag:%22e84ec01b-480-4e9f0d74cd548%22	http://astera-led.com/images_new/leasing.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images_new/leasing.png	(from http://astera-led.com/style.css)
20:43:34	78529/78529	---M--	200	added ('OK')	image/jpeg	etag:%2278f8df0c-132c1-4e53ffe0ae2d4%22	http://astera-led.com/images/world_map.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/world_map.jpg	(from http://astera-led.com/style.css)
20:43:35	8149/8149	---MC-	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2015:15:24%20GMT	http://astera-led.com/index.php?lang=en	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/index9ed2-2.html	(from http://astera-led.com/index.php)
20:43:37	8119/8119	---MC-	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2015:15:25%20GMT	http://astera-led.com/index.php?lang=de	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/index3322-2.html	(from http://astera-led.com/index.php)
20:43:38	8379/8379	---MC-	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2015:15:26%20GMT	http://astera-led.com/index.php?lang=es	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/indexc69a-2.html	(from http://astera-led.com/index.php)
20:43:39	7275/7275	---MC-	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2015:15:28%20GMT	http://astera-led.com/index.php?lang=cn	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/indexdb38-2.html	(from http://astera-led.com/index.php)
20:43:40	3556/3556	---M--	200	added ('OK')	text/css	etag:%22183613c8-de4-4e9f0c8c9577c%22	http://astera-led.com/jquery.bxslider.css	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/jquery.bxslider.css	(from http://astera-led.com/wireless.php)
20:43:40	4140/4140	---M--	200	added ('OK')	text/css	etag:%22907c278b-102c-4e577a26ccaa8%22	http://astera-led.com/source/jquery.fancybox.css	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/source/jquery.fancybox.css	(from http://astera-led.com/wireless.php)
20:43:42	75591/75591	---M--	200	added ('OK')	image/jpeg	etag:%22e84ec021-12747-4e9f0d7975d4d%22	http://astera-led.com/images_new/leasing_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images_new/leasing_banner.jpg	(from http://astera-led.com/style.css)
20:43:42	13741/13741	---MC-	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202014%2015:15:30%20GMT	http://astera-led.com/wireless.php?lang=en	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/wireless9ed2.html	(from http://astera-led.com/wireless.php)
